release_year,release_month,budget,popularity,runtime,vote_average,vote_count,lang_en,lang_others,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,revenue,ROI,ROI_category
2024,12,110000000,18.8877,135,7.8,376,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22122995,-79.88818636363636,High Risk
2018,2,200000000,17.0186,135,7.374,22480,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1349926083,574.9630415,No Risk
2018,1,55000000,20.4773,105,6.696,8087,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,371985018,576.3363963636364,No Risk
2015,4,365000000,18.3995,141,7.271,23335,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1405403694,285.04210794520543,No Risk
2004,5,150000000,19.6077,92,7.289,12587,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,935454538,523.6363586666666,No Risk
2017,5,149000000,19.238,141,7.216,20146,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,823970682,453.00045771812074,No Risk
1993,12,25000000,20.7698,130,7.594,2192,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56500000,126.0,No Risk
2007,7,150000000,22.4646,138,7.674,19802,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,938212738,525.4751586666667,No Risk
2023,7,291000000,19.8404,164,7.533,4114,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567535383,95.02934123711341,Low Risk
2021,4,40000000,19.4738,118,7.624,5518,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103966489,159.9162225,No Risk
2011,7,125000000,20.9928,130,8.086,20929,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1341511219,973.2089752,No Risk
2004,5,29000000,20.358,123,7.89,11784,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,115600000,298.6206896551724,No Risk
2007,6,150000000,19.5564,111,7.825,17398,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,623726000,315.81733333333335,No Risk
2024,10,0,20.228,104,6.4,88,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5675601,inf,No Risk
2022,3,185000000,19.2402,177,7.655,10783,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,772319315,317.4699,No Risk
2023,10,20000000,21.2609,110,7.5,4277,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,297144130,1385.72065,No Risk
2016,2,150000000,19.276,109,7.747,16601,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1023784195,582.5227966666666,No Risk
2017,3,185000000,16.5868,118,6.5,10600,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,566652812,206.29881729729732,No Risk
2023,7,50000000,18.2261,124,7.5,2113,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,294200000,488.40000000000003,No Risk
2015,5,150000000,19.7548,121,7.621,22974,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,378858340,152.57222666666667,No Risk
2008,4,140000000,18.3876,126,7.649,26817,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,585174222,317.98158714285717,No Risk
2010,4,200000000,17.5112,124,6.847,21330,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,623933331,211.9666655,No Risk
2024,4,0,19.5787,92,6.144,637,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1134275,inf,No Risk
2023,6,200000000,19.93,102,7.618,4743,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,496444308,148.22215400000002,No Risk
2024,4,50000000,18.6585,109,6.872,3463,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,126542249,153.084498,No Risk
2022,11,250000000,17.8955,162,7.067,6755,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,859102154,243.6408616,No Risk
2014,9,55000000,20.0579,132,7.279,9262,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192330738,249.69225090909092,No Risk
2009,6,35000000,20.5153,100,7.322,17150,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469310836,1240.888102857143,No Risk
2017,10,180000000,15.7019,131,7.585,21039,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,855301806,375.16767,No Risk
1999,12,60000000,18.4188,189,8.504,17973,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,286801374,378.00229,No Risk
2019,10,55000000,17.0839,122,8.139,26301,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1078958629,1861.7429618181816,No Risk
1977,5,11000000,16.1382,121,8.203,21023,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,775398007,6949.072790909091,No Risk
2024,5,110000000,18.5246,104,7.089,1316,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,190309707,73.00882454545454,Low Risk
2023,5,250000000,16.9246,150,7.948,7240,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,845600000,238.24,No Risk
2024,12,0,19.6712,79,7.594,450,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,191452,inf,No Risk
2010,2,80000000,18.0483,138,8.201,24392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,294804195,268.50524375,No Risk
2022,5,200000000,16.673,126,7.264,9449,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,955775804,377.887902,No Risk
2024,10,0,18.2411,85,7.731,26,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,12907944,inf,No Risk
2023,11,15000000,17.6556,124,7.572,2594,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,115857413,672.3827533333333,No Risk
2012,11,120000000,17.5561,115,6.462,8996,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,829747654,591.4563783333333,No Risk
2024,12,65000000,16.0191,140,7.153,826,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,127117744,95.56576,Low Risk
2003,5,94000000,18.8455,100,7.817,19564,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,940335536,900.3569531914893,No Risk
1999,10,90000000,16.3311,92,7.597,14071,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,497375381,452.6393122222222,No Risk
2024,8,50000000,17.8779,111,5.841,1005,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24109036,-51.781928,High Risk
2018,9,116000000,21.9563,112,6.827,16457,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,856085151,638.0044405172414,No Risk
2022,6,165000000,16.6252,147,6.668,6303,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001978080,507.25944242424237,No Risk
1984,10,6400000,15.9999,108,7.663,13484,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,78371200,1124.55,No Risk
2023,12,25000000,17.9948,103,6.893,2490,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,214891370,759.56548,No Risk
2014,10,3300000,19.4218,107,8.374,15519,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,50307484,1424.4692121212122,No Risk
2009,7,250000000,16.8749,153,7.684,19785,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,933959197,273.5836788,No Risk
2023,12,35000000,20.6051,141,7.696,4641,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,117607117,236.02033428571428,No Risk
2016,7,8500000,17.9272,118,7.7,7702,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87547518,929.9708,No Risk
2024,4,28000000,18.6155,109,6.762,1500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,43015969,53.62846071428572,Low Risk
2014,10,61000000,20.2354,149,7.89,18930,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,370890259,508.0168180327869,No Risk
1979,5,11000000,17.5331,117,8.162,15167,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,104931801,853.9254636363637,No Risk
2018,1,30000000,16.9652,140,6.837,3046,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80509622,168.36540666666667,No Risk
2021,10,135000000,17.2625,102,7.595,9665,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,261289554,93.54781777777778,Low Risk
2011,8,40000000,16.7461,91,6.098,3503,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,157887643,294.7191075,No Risk
2002,3,59000000,16.3308,81,7.36,13510,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,383257136,549.5883661016949,No Risk
2004,2,30000000,17.5066,127,7.499,4696,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,612060372,1940.20124,No Risk
2025,1,14000000,17.4567,97,6.945,109,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48765616,248.3258285714286,No Risk
2024,9,1480000,16.5932,138,7.96,564,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29940623,1923.0150675675677,No Risk
2014,10,20000000,16.6292,101,7.443,19581,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88761661,343.808305,No Risk
2016,2,58000000,15.3959,108,7.621,31484,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782837347,1249.7195637931034,No Risk
2016,4,250000000,15.5902,147,7.445,23030,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1155046416,362.0185664,No Risk
1966,12,1200000,15.582,161,8.461,8904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38900000,3141.666666666667,No Risk
1998,6,60000000,16.184,103,8.146,18752,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,264100000,340.1666666666667,No Risk
2014,12,250000000,16.7915,144,7.324,14525,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,956019788,282.4079152,No Risk
1998,7,70000000,15.5434,169,8.217,16182,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,481840909,588.3441557142858,No Risk
2003,1,26000000,15.727,90,6.255,4180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,90941129,249.7735730769231,No Risk
1997,7,23500000,17.6481,134,8.3,8251,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,174402628,642.1388425531915,No Risk
1991,7,102000000,16.0839,137,8.123,13204,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,520000000,409.8039215686274,No Risk
2015,3,95000000,16.5364,105,6.823,7136,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,543514353,472.1203715789474,No Risk
2020,2,85000000,16.7239,99,7.3,9854,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,319715683,276.1360976470588,No Risk
2016,12,30000000,16.7958,129,7.899,17200,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,509183536,1597.2784533333333,No Risk
2025,2,50000000,17.8753,124,6.708,272,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,129727367,159.454734,No Risk
2024,3,500000,16.4754,93,6.041,351,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7582541,1416.5082,No Risk
2023,9,22700000,15.0876,115,7.902,1167,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4082217,-82.01666519823789,High Risk
2018,6,10000000,17.0209,128,7.294,7871,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,87825916,778.25916,No Risk
2006,7,200000000,17.5192,151,7.365,16261,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1066179747,433.0898735,No Risk
1983,12,25000000,15.3617,169,8.16,12130,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,66023329,164.093316,No Risk
2016,6,8575000,16.5408,145,8.211,3877,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,38600000,350.1457725947522,No Risk
2024,5,8000000,16.1584,92,6.496,1147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49256239,515.7029875000001,No Risk
2023,8,70000000,15.1427,109,7.3,3210,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,191067560,172.95365714285714,No Risk
2024,6,46000000,17.4468,178,8.028,1526,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75360860,63.827956521739125,Low Risk
2023,5,297000000,15.1814,135,6.318,3033,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,569626289,91.7933632996633,Low Risk
2024,8,0,15.5802,110,6.843,105,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32224616,inf,No Risk
2024,7,155000000,14.6347,123,6.9,2349,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,370962265,139.3304935483871,No Risk
2018,8,150000000,23.5668,113,6.249,7768,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,530517320,253.67821333333333,No Risk
2022,3,25000000,13.4874,140,7.76,6944,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,139200000,456.79999999999995,No Risk
2018,6,170000000,14.4383,129,6.538,11999,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1310466296,670.8625270588235,No Risk
1990,9,25000000,13.9819,145,8.456,13245,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46800000,87.2,Low Risk
2018,4,17000000,14.9312,91,7.399,14463,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,340955294,1905.6193764705881,No Risk
2015,6,150000000,15.2656,124,6.692,20616,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1671537444,1014.358296,No Risk
2013,8,39200000,14.9962,127,6.903,9745,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,86758912,121.3237551020408,No Risk
1991,10,25000000,15.9666,84,7.731,10092,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,424967620,1599.87048,No Risk
2007,5,258000000,15.4953,139,6.434,14370,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,894983373,246.89278023255815,No Risk
2024,8,4400000,16.6511,105,6.713,663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,262793,-94.02743181818181,High Risk
2010,6,40000000,16.8817,140,6.542,6110,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,359126022,797.8150549999999,No Risk
2021,9,150000000,16.3374,132,7.524,9650,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,432243292,188.16219466666666,No Risk
2013,6,200000000,16.8157,116,6.819,15622,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,531865000,165.9325,No Risk
2024,6,0,15.0723,100,6.383,103,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14602614,inf,No Risk
2016,3,250000000,14.653,152,5.976,18194,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,874362803,249.7451212,No Risk
2014,5,180000000,16.0883,97,7.088,13240,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,758539785,321.4109916666667,No Risk
2024,9,100000000,13.6968,105,7.043,2418,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,451100435,351.100435,No Risk
2019,8,200000000,15.8563,137,6.847,7328,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,760098996,280.04949799999997,No Risk
2006,2,25000000,14.5542,92,6.111,3973,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,118890272,375.561088,No Risk
2017,12,90000000,15.2667,119,6.819,13818,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,995339117,1005.9323522222222,No Risk
2009,5,175000000,15.921,96,7.957,20538,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,735099082,320.0566182857143,No Risk
2014,11,125000000,14.8324,123,6.815,16019,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,755356711,504.2853688,No Risk
2010,3,165000000,15.5584,98,7.835,13310,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,494879471,199.9269521212121,No Risk
2017,1,85000000,15.2128,107,6.133,9011,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346118277,307.19797294117643,No Risk
2011,11,110000000,14.4214,117,6.196,8873,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,712171856,547.42896,No Risk
1957,4,397751,15.3401,97,8.546,9042,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4360000,996.1631774652985,No Risk
2010,6,80000000,15.078,102,6.39,6253,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271430189,239.28773625000002,No Risk
2024,10,20000000,14.599,108,7.362,765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37182814,85.91407,Low Risk
2025,3,15000000,16.5792,107,6.208,24,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5787425,-61.41716666666667,High Risk
2003,11,3000000,13.2991,120,8.25,8929,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,17500000,483.3333333333333,No Risk
1997,12,10000000,14.5137,127,8.157,12702,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,225900000,2159.0,No Risk
2004,6,37000000,15.6556,109,6.927,4133,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113100000,205.67567567567568,No Risk
2007,5,160000000,14.1749,93,6.297,9190,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,813367380,408.3546125,No Risk
1998,6,90000000,15.5911,88,7.905,9869,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,304320254,238.13361555555556,No Risk
2018,3,175000000,14.5009,140,7.589,15915,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,607274134,247.01379085714285,No Risk
2014,11,14000000,15.6466,113,7.995,17261,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,233555708,1568.2550571428571,No Risk
2023,11,165000000,12.7936,158,6.352,2685,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,220597098,33.69521090909091,Low Risk
2017,7,3500000,14.5066,132,8.1,12255,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,43143046,1132.658457142857,No Risk
2022,7,250000000,13.8216,119,6.42,7835,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,760900000,204.36,No Risk
1985,7,19000000,15.1001,116,8.3,20400,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,381109762,1905.840852631579,No Risk
2019,7,95000000,13.012,162,7.43,13794,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,392105159,312.74227263157894,No Risk
2016,12,25000000,14.172,127,8.055,9896,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,235957472,843.829888,No Risk
2011,5,379000000,15.3397,136,6.557,14232,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1046721266,176.1797535620053,No Risk
2012,12,250000000,13.8934,169,7.357,18692,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1021103568,308.4414272,No Risk
2001,11,115000000,17.9274,92,7.842,18754,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,579700000,404.08695652173907,No Risk
2009,8,70000000,14.0681,153,8.215,22713,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,321457747,359.22535285714287,No Risk
2025,1,0,15.6547,93,6.6,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,826883,inf,No Risk
2024,9,15000000,14.2712,110,7.253,1375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,76756109,411.70739333333336,No Risk
2021,9,200000000,14.7621,138,7.517,3635,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14400000,-92.80000000000001,High Risk
2013,9,46000000,14.6862,153,8.1,12078,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,122126687,165.49279782608696,No Risk
1981,6,18000000,15.0301,115,7.92,12779,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389925971,2066.2553944444444,No Risk
2009,8,40000000,14.1382,82,5.589,3353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,186167139,365.4178475,No Risk
2008,6,180000000,14.2523,98,8.096,19110,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,521311860,189.6177,No Risk
2023,11,100000000,13.6339,157,7.029,2967,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,337371917,237.37191700000002,No Risk
2017,4,200000000,13.1158,137,7.612,21873,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,863756051,331.87802550000004,No Risk
2024,5,0,13.7492,116,7.4,1650,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36178,inf,No Risk
2024,8,115000000,14.3712,101,5.733,1126,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32978510,-71.3230347826087,High Risk
2021,9,110000000,12.2985,97,6.8,10577,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,506863592,360.78508363636365,No Risk
2023,12,125000000,14.233,117,7.1,3822,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,634502312,407.6018496,No Risk
2015,12,135000000,12.7384,157,7.533,18360,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,532950503,294.7781503703704,No Risk
2016,10,44000000,15.8845,128,7.096,6368,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,155160045,252.6364659090909,No Risk
2007,5,300000000,15.4233,169,7.257,14624,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,961691209,220.56373633333334,No Risk
2012,7,250000000,13.9146,165,7.784,23094,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1081041287,332.4165148,No Risk
2024,11,3000000,14.1781,90,6.778,817,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20581325,586.0441666666667,No Risk
2008,6,130000000,13.6847,90,7.296,11838,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,632091832,386.22448615384616,No Risk
2004,10,92000000,15.2509,115,7.709,17920,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,631442092,586.3501,No Risk
2010,10,40000000,13.609,121,7.368,12354,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,224920315,462.3007875,No Risk
2023,12,205000000,13.1278,124,6.611,3012,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,439381226,114.33230536585366,No Risk
1989,11,40000000,14.9229,83,7.35,8001,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,211343479,428.35869750000006,No Risk
1950,2,2900000,14.7119,74,7.042,6808,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,263600000,8989.655172413793,No Risk
2010,5,165000000,13.8972,93,6.381,7487,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,752600867,356.1217375757576,No Risk
2019,11,40000000,13.2295,131,7.844,12743,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312897920,682.2447999999999,No Risk
1999,9,15000000,15.3611,122,8.007,12285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,356296601,2275.3106733333334,No Risk
1999,4,80000000,14.5688,124,6.939,9275,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,415885488,419.85686,No Risk
2017,2,40000000,12.7145,122,7.333,13329,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171539887,328.8497175,No Risk
1968,4,12000000,12.3818,149,8.1,11761,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,71923560,499.36299999999994,No Risk
2023,7,4500000,15.8351,95,7.2,3155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,92000000,1944.4444444444443,No Risk
2023,8,129000000,13.9393,116,6.5,3547,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,384056482,197.71820310077518,No Risk
1998,11,90000000,13.1782,178,7.348,5319,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,142940100,58.82233333333333,Low Risk
2015,4,190000000,14.2406,137,7.2,10757,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1515400000,697.578947368421,No Risk
2012,12,100000000,12.7139,165,8.183,26628,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,425368238,325.36823799999996,No Risk
1980,5,19000000,13.9804,144,8.211,17832,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,44781695,135.69313157894737,No Risk
